sort_order,wmo,name,history_product,local_date_time,local_date_time_full,aifstime_utc,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_qnh,press_msl,press_tend,rain_trace,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_spd_kmh,wind_spd_kt
122,94120,"Darwin Airport","IDD60901","02/02:30pm","20180702143000","20180702050000",-12.4,130.9,27.8,"Partly cloudy",1770,3,-9999,"-",11.2,43,23,32.5,14.2,1010.8,1011.0,1010.8,"-","0.0",33,"-","-",-9999.0,-9999,"10","-","ENE",32,17
123,94120,"Darwin Airport","IDD60901","02/02:00pm","20180702140000","20180702043000",-12.4,130.9,28.9,"-",-9999,-9999,-9999,"-",11.5,37,20,32.9,14.1,1011.4,1011.6,1011.4,"-","0.0",32,"-","-",-9999.0,-9999,"10","-","E",28,15
124,94120,"Darwin Airport","IDD60901","02/01:30pm","20180702133000","20180702040000",-12.4,130.9,27.4,"-",-9999,-9999,-9999,"-",11.0,43,23,32.3,14.3,1011.7,1011.9,1011.7,"-","0.0",33,"-","-",-9999.0,-9999,"10","-","ESE",33,18
125,94120,"Darwin Airport","IDD60901","02/01:00pm","20180702130000","20180702033000",-12.4,130.9,27.1,"-",-9999,-9999,-9999,"-",10.7,41,22,31.8,14.2,1012.0,1012.2,1012.0,"-","0.0",34,"-","-",-9999.0,-9999,"10","-","E",32,17
126,94120,"Darwin Airport","IDD60901","02/12:30pm","20180702123000","20180702030000",-12.4,130.9,25.5,"-",-9999,-9999,-9999,"-",10.8,48,26,31.7,13.9,1012.4,1012.6,1012.4,"-","0.0",34,"-","-",-9999.0,-9999,"10","-","E",39,21
127,94120,"Darwin Airport","IDD60901","02/12:05pm","20180702120500","20180702023500",-12.4,130.9,26.4,"-",-9999,-9999,-9999,"-",10.5,54,29,31.4,14.1,1013.0,1013.2,1013.0,"-","0.0",35,"-","-",-9999.0,-9999,"10","-","E",33,18
128,94120,"Darwin Airport","IDD60901","02/12:00pm","20180702120000","20180702023000",-12.4,130.9,26.5,"Mostly clear",2500,1,30,"-",10.2,46,25,31.3,14.6,1013.1,1013.3,1013.1,"F","0.0",36,"-","-",-9999.0,-9999,"15","Smoke","ESE",33,18
129,94120,"Darwin Airport","IDD60901","02/11:30am","20180702113000","20180702020000",-12.4,130.9,24.0,"-",-9999,-9999,-9999,"-",9.9,54,29,30.2,13.7,1013.7,1013.9,1013.7,"-","0.0",36,"-","-",-9999.0,-9999,"10","-","ESE",39,21
130,94120,"Darwin Airport","IDD60901","02/11:06am","20180702110600","20180702013600",-12.4,130.9,23.9,"-",-9999,-9999,-9999,"-",9.7,59,32,30.3,14.3,1014.2,1014.4,1014.2,"-","0.0",37,"-","-",-9999.0,-9999,"10","-","E",41,22
131,94120,"Darwin Airport","IDD60901","02/11:00am","20180702110000","20180702013000",-12.4,130.9,24.3,"-",-9999,-9999,-9999,"-",9.6,56,30,30.3,14.5,1014.2,1014.4,1014.2,"-","0.0",38,"-","-",-9999.0,-9999,"10","-","E",39,21
132,94120,"Darwin Airport","IDD60901","02/10:30am","20180702103000","20180702010000",-12.4,130.9,24.3,"-",-9999,-9999,-9999,"-",9.0,50,27,29.2,14.3,1014.6,1014.8,1014.6,"-","0.0",40,"-","-",-9999.0,-9999,"10","-","ESE",33,18
133,94120,"Darwin Airport","IDD60901","02/10:00am","20180702100000","20180702003000",-12.4,130.9,23.5,"-",-9999,-9999,-9999,"-",8.5,44,24,28.3,14.1,1014.9,1015.1,1014.9,"-","0.0",41,"-","-",-9999.0,-9999,"10","-","ESE",32,17
134,94120,"Darwin Airport","IDD60901","02/09:30am","20180702093000","20180702000000",-12.4,130.9,24.2,"-",-9999,-9999,-9999,"-",8.3,37,20,28.1,14.3,1015.0,1015.2,1015.0,"-","0.0",42,"-","-",-9999.0,-9999,"10","-","ESE",28,15
135,94120,"Darwin Airport","IDD60901","02/09:00am","20180702090000","20180701233000",-12.4,130.9,23.9,"Mostly clear",2000,1,35,"-",7.8,35,19,27.2,14.1,1014.8,1015.0,1014.8,"F","0.0",44,"-","-",-9999.0,-9999,"30","Fine","ESE",24,13
136,94120,"Darwin Airport","IDD60901","02/08:30am","20180702083000","20180701230000",-12.4,130.9,24.3,"-",-9999,-9999,-9999,"-",7.2,24,13,26.5,14.5,1014.6,1014.8,1014.6,"-","0.0",47,"-","-",-9999.0,-9999,"10","-","ESE",19,10
137,94120,"Darwin Airport","IDD60901","02/08:00am","20180702080000","20180701223000",-12.4,130.9,24.0,"Partly cloudy",2280,3,-9999,"-",6.3,20,11,25.3,14.8,1014.5,1014.7,1014.5,"-","0.0",52,"-","-",-9999.0,-9999,"10","-","ESE",15,8
138,94120,"Darwin Airport","IDD60901","02/07:30am","20180702073000","20180701220000",-12.4,130.9,23.3,"Partly cloudy",2220,5,-9999,"-",5.8,20,11,24.6,14.9,1014.1,1014.3,1014.1,"-","0.0",54,"-","-",-9999.0,-9999,"10","-","SE",15,8
139,94120,"Darwin Airport","IDD60901","02/07:00am","20180702070000","20180701213000",-12.4,130.9,23.6,"Partly cloudy",2280,3,-9999,"-",5.5,20,11,24.6,15.5,1014.0,1014.2,1014.0,"-","0.0",57,"-","-",-9999.0,-9999,"10","-","SE",15,8
140,94120,"Darwin Airport","IDD60901","02/06:30am","20180702063000","20180701210000",-12.4,130.9,24.8,"Cloudy",2340,8,-9999,"-",4.7,15,8,24.5,16.9,1014.1,1014.3,1014.1,"-","0.0",62,"-","-",-9999.0,-9999,"10","-","ESE",11,6
141,94120,"Darwin Airport","IDD60901","02/06:00am","20180702060000","20180701203000",-12.4,130.9,24.5,"Mostly cloudy",2000,6,35,"-",4.5,15,8,24.5,17.3,1014.0,1014.2,1014.0,"F","0.0",64,"-","-",-9999.0,-9999,"20","Smoke","SE",13,7
142,94120,"Darwin Airport","IDD60901","02/05:30am","20180702053000","20180701200000",-12.4,130.9,25.2,"Partly cloudy",2220,5,-9999,"-",4.0,11,6,24.2,17.8,1014.1,1014.3,1014.1,"-","0.0",67,"-","-",-9999.0,-9999,"10","-","SE",9,5
143,94120,"Darwin Airport","IDD60901","02/05:00am","20180702050000","20180701193000",-12.4,130.9,24.6,"-",-9999,-9999,-9999,"-",4.5,22,12,24.8,17.6,1013.9,1014.1,1013.9,"-","0.0",64,"-","-",-9999.0,-9999,"10","-","ESE",15,8
144,94120,"Darwin Airport","IDD60901","02/04:30am","20180702043000","20180701190000",-12.4,130.9,24.6,"-",-9999,-9999,-9999,"-",5.0,22,12,25.3,17.3,1014.0,1014.2,1014.0,"-","0.0",61,"-","-",-9999.0,-9999,"10","-","ESE",17,9
145,94120,"Darwin Airport","IDD60901","02/04:00am","20180702040000","20180701183000",-12.4,130.9,25.3,"-",-9999,-9999,-9999,"-",5.3,20,11,25.7,17.2,1014.0,1014.2,1014.0,"-","0.0",59,"-","-",-9999.0,-9999,"10","-","ESE",15,8
146,94120,"Darwin Airport","IDD60901","02/03:30am","20180702033000","20180701180000",-12.4,130.9,24.9,"Partly cloudy",2280,3,-9999,"-",5.4,24,13,26.0,17.4,1014.0,1014.2,1014.0,"-","0.0",59,"-","-",-9999.0,-9999,"10","-","E",19,10
147,94120,"Darwin Airport","IDD60901","02/03:00am","20180702030000","20180701173000",-12.4,130.9,25.0,"Mostly clear",2000,2,35,"-",5.9,24,13,26.4,16.9,1014.3,1014.5,1014.3,"R","0.0",56,"-","-",-9999.0,-9999,"22","Smoke","E",20,11
148,94120,"Darwin Airport","IDD60901","02/02:30am","20180702023000","20180701170000",-12.4,130.9,25.3,"Partly cloudy",2520,5,-9999,"-",6.0,26,14,26.7,17.1,1014.4,1014.6,1014.4,"-","0.0",55,"-","-",-9999.0,-9999,"10","-","E",20,11
[$]

