sort_order,wmo,name,history_product,local_date_time,local_date_time_full,aifstime_utc,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_qnh,press_msl,press_tend,rain_trace,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_spd_kmh,wind_spd_kt
131,94767,"Sydney Airport","IDN60901","02/09:30am","20180702093000","20180701233000",-33.9,151.2,11.2,"Partly cloudy",1200,3,8,"Cumulus",2.5,9,5,13.3,8.2,1031.9,1031.9,1031.9,"-","0.0",71,"-","-",-9999.0,-9999,"10","-","WNW",9,5
132,94767,"Sydney Airport","IDN60901","02/09:00am","20180702090000","20180701230000",-33.9,151.2,10.9,"Mostly cloudy",1000,7,38,"-",2.6,11,6,13.1,7.8,1032.1,1032.1,1032.1,"F","0.0",70,"-","-",-9999.0,-9999,"40","Fine","NW",9,5
133,94767,"Sydney Airport","IDN60901","02/08:30am","20180702083000","20180701223000",-33.9,151.2,9.4,"Partly cloudy",1200,3,8,"Cumulus",2.1,19,10,12.0,7.7,1032.2,1032.2,1032.2,"-","0.0",75,"-","-",-9999.0,-9999,"10","-","WNW",11,6
134,94767,"Sydney Airport","IDN60901","02/08:00am","20180702080000","20180701220000",-33.9,151.2,7.5,"Mostly clear",1200,1,8,"Cumulus",1.8,24,13,11.6,7.9,1032.2,1032.2,1032.2,"-","0.0",78,"-","-",-9999.0,-9999,"10","-","NW",19,10
135,94767,"Sydney Airport","IDN60901","02/07:30am","20180702073000","20180701213000",-33.9,151.2,9.9,"Mostly clear",1200,1,8,"Cumulus",1.8,15,8,12.3,8.6,1031.9,1031.9,1031.9,"-","0.0",78,"-","-",-9999.0,-9999,"10","-","WNW",11,6
136,94767,"Sydney Airport","IDN60901","02/07:00am","20180702070000","20180701210000",-33.9,151.2,10.4,"Mostly clear",1200,2,8,"Cumulus",1.4,22,12,12.8,10.0,1031.6,1031.6,1031.6,"-","0.0",83,"-","-",-9999.0,-9999,"10","-","WSW",13,7
137,94767,"Sydney Airport","IDN60901","02/06:30am","20180702063000","20180701203000",-33.9,151.2,9.5,"Mostly clear",1200,2,8,"Cumulus",1.4,15,8,11.8,9.0,1031.5,1031.5,1031.5,"-","0.0",83,"-","-",-9999.0,-9999,"10","-","W",11,6
138,94767,"Sydney Airport","IDN60901","02/06:00am","20180702060000","20180701200000",-33.9,151.2,9.6,"Mostly cloudy",1000,7,38,"-",1.3,15,8,11.8,9.2,1031.2,1031.2,1031.2,"F","0.0",84,"-","-",-9999.0,-9999,"30","Distant precip.","WSW",11,6
139,94767,"Sydney Airport","IDN60901","02/05:30am","20180702053000","20180701193000",-33.9,151.2,8.6,"Partly cloudy",1050,3,8,"Cumulus",1.2,19,10,11.6,9.2,1031.1,1031.1,1031.1,"-","0.0",85,"-","-",-9999.0,-9999,"10","-","WSW",15,8
140,94767,"Sydney Airport","IDN60901","02/05:00am","20180702050000","20180701190000",-33.9,151.2,9.7,"Partly cloudy",1200,3,8,"Cumulus",1.2,9,5,11.3,8.9,1031.1,1031.1,1031.1,"-","0.0",85,"-","-",-9999.0,-9999,"10","-","WNW",7,4
141,94767,"Sydney Airport","IDN60901","02/04:30am","20180702043000","20180701183000",-33.9,151.2,9.9,"Mostly clear",1350,1,8,"Cumulus",1.2,9,5,11.7,9.4,1031.0,1031.0,1031.0,"-","0.0",86,"-","-",-9999.0,-9999,"10","-","W",9,5
142,94767,"Sydney Airport","IDN60901","02/04:00am","20180702040000","20180701180000",-33.9,151.2,9.6,"Mostly clear",1200,1,8,"Cumulus",1.2,13,7,11.8,9.5,1031.2,1031.2,1031.2,"-","0.0",86,"-","-",-9999.0,-9999,"10","-","W",11,6
143,94767,"Sydney Airport","IDN60901","02/03:30am","20180702033000","20180701173000",-33.9,151.2,10.3,"Mostly clear",1200,1,8,"Cumulus",1.5,11,6,11.9,8.9,1031.3,1031.3,1031.3,"-","0.0",82,"-","-",-9999.0,-9999,"10","Rain","W",7,4
144,94767,"Sydney Airport","IDN60901","02/03:00am","20180702030000","20180701170000",-33.9,151.2,9.3,"Mostly cloudy",1000,7,38,"-",1.5,11,6,11.7,8.6,1031.3,1031.3,1031.3,"R","0.0",81,"-","-",-9999.0,-9999,"25","Distant precip.","W",11,6
145,94767,"Sydney Airport","IDN60901","02/02:30am","20180702023000","20180701163000",-33.9,151.2,9.1,"Mostly clear",1200,1,8,"Cumulus",1.6,13,7,11.6,8.3,1031.3,1031.3,1031.3,"-","0.0",80,"-","-",-9999.0,-9999,"10","-","NW",11,6
[$]

