sort_order,wmo,name,history_product,local_date_time,local_date_time_full,aifstime_utc,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_qnh,press_msl,press_tend,rain_trace,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_spd_kmh,wind_spd_kt
108,94975,"Hobart Airport","IDT60901","03/12:30am","20180703003000","20180702143000",-42.8,147.5,5.3,"Mostly clear",1200,1,6,"Stratocumulus",2.9,22,12,9.4,2.5,1020.0,1019.9,1020.0,"-","0.0",62,"-","-",-9999.0,-9999,"10","-","NNW",13,7
109,94975,"Hobart Airport","IDT60901","03/12:00am","20180703000000","20180702140000",-42.8,147.5,4.1,"Mostly cloudy",1000,7,35,"-",2.9,26,14,9.3,2.4,1020.3,1020.2,1020.3,"F","0.0",62,"-","-",-9999.0,-9999,"40","Fine","NNW",19,10
110,94975,"Hobart Airport","IDT60901","02/11:30pm","20180702233000","20180702133000",-42.8,147.5,3.1,"-",-9999,-9999,-9999,"-",2.3,33,18,8.7,3.3,1020.6,1020.5,1020.6,"-","0.0",69,"-","-",-9999.0,-9999,"10","-","NNW",22,12
111,94975,"Hobart Airport","IDT60901","02/11:00pm","20180702230000","20180702130000",-42.8,147.5,3.0,"-",-9999,-9999,-9999,"-",2.9,44,24,9.8,3.0,1020.6,1020.5,1020.6,"-","0.0",62,"-","-",-9999.0,-9999,"10","-","NNW",28,15
112,94975,"Hobart Airport","IDT60901","02/10:30pm","20180702223000","20180702123000",-42.8,147.5,2.8,"-",-9999,-9999,-9999,"-",2.5,39,21,9.2,3.4,1021.2,1021.1,1021.2,"-","0.0",67,"-","-",-9999.0,-9999,"10","-","NNW",26,14
113,94975,"Hobart Airport","IDT60901","02/10:00pm","20180702220000","20180702120000",-42.8,147.5,3.0,"-",-9999,-9999,-9999,"-",2.6,39,21,9.7,3.7,1021.6,1021.5,1021.6,"-","0.0",66,"-","-",-9999.0,-9999,"10","-","N",28,15
114,94975,"Hobart Airport","IDT60901","02/09:30pm","20180702213000","20180702113000",-42.8,147.5,5.0,"-",-9999,-9999,-9999,"-",3.1,28,15,9.8,2.5,1022.2,1022.1,1022.2,"-","0.0",60,"-","-",-9999.0,-9999,"10","-","N",17,9
115,94975,"Hobart Airport","IDT60901","02/09:00pm","20180702210000","20180702110000",-42.8,147.5,4.6,"Mostly cloudy",2500,7,30,"-",3.0,32,17,9.9,2.9,1022.6,1022.5,1022.6,"F","0.0",62,"-","-",-9999.0,-9999,"40","Fine","NNW",20,11
116,94975,"Hobart Airport","IDT60901","02/08:30pm","20180702203000","20180702103000",-42.8,147.5,3.7,"-",-9999,-9999,-9999,"-",2.9,33,18,9.8,3.0,1022.3,1022.2,1022.3,"-","0.0",62,"-","-",-9999.0,-9999,"10","-","N",24,13
117,94975,"Hobart Airport","IDT60901","02/08:00pm","20180702200000","20180702100000",-42.8,147.5,4.3,"Mostly clear",1350,1,6,"Stratocumulus",3.1,37,20,10.3,3.1,1022.7,1022.6,1022.7,"-","0.0",61,"-","-",-9999.0,-9999,"10","-","N",24,13
118,94975,"Hobart Airport","IDT60901","02/07:30pm","20180702193000","20180702093000",-42.8,147.5,4.3,"Mostly clear",1350,1,6,"Stratocumulus",3.7,35,19,10.9,2.2,1023.1,1023.0,1023.1,"-","0.0",55,"-","-",-9999.0,-9999,"10","-","N",26,14
119,94975,"Hobart Airport","IDT60901","02/07:00pm","20180702190000","20180702090000",-42.8,147.5,4.8,"Mostly clear",1350,1,6,"Stratocumulus",3.8,33,18,11.0,2.0,1023.1,1023.0,1023.1,"-","0.0",54,"-","-",-9999.0,-9999,"10","-","N",24,13
120,94975,"Hobart Airport","IDT60901","02/06:30pm","20180702183000","20180702083000",-42.8,147.5,5.0,"Mostly clear",1350,1,6,"Stratocumulus",3.7,33,18,10.8,2.1,1023.0,1022.9,1023.0,"-","0.0",55,"-","-",-9999.0,-9999,"10","-","N",22,12
121,94975,"Hobart Airport","IDT60901","02/06:00pm","20180702180000","20180702080000",-42.8,147.5,4.9,"Mostly cloudy",1000,6,35,"-",3.6,35,19,11.0,2.6,1023.3,1023.2,1023.3,"F","0.0",56,"-","-",-9999.0,-9999,"40","Fine","N",24,13
122,94975,"Hobart Airport","IDT60901","02/05:30pm","20180702173000","20180702073000",-42.8,147.5,5.6,"Mostly clear",1350,1,6,"Stratocumulus",3.0,30,16,10.7,3.9,1023.3,1023.2,1023.3,"-","0.0",63,"-","-",-9999.0,-9999,"10","-","N",20,11
123,94975,"Hobart Airport","IDT60901","02/05:00pm","20180702170000","20180702070000",-42.8,147.5,6.4,"Mostly clear",1350,1,6,"Stratocumulus",2.9,26,14,10.9,4.4,1023.2,1023.1,1023.2,"-","0.0",64,"-","-",-9999.0,-9999,"10","-","N",17,9
124,94975,"Hobart Airport","IDT60901","02/04:30pm","20180702163000","20180702063000",-42.8,147.5,7.7,"Mostly clear",1350,1,6,"Stratocumulus",3.6,28,15,12.2,4.2,1023.4,1023.3,1023.4,"-","0.0",58,"-","-",-9999.0,-9999,"10","-","N",17,9
125,94975,"Hobart Airport","IDT60901","02/04:00pm","20180702160000","20180702060000",-42.8,147.5,7.6,"Mostly clear",1350,1,6,"Stratocumulus",3.5,28,15,12.4,4.7,1023.6,1023.5,1023.6,"-","0.0",59,"-","-",-9999.0,-9999,"10","-","N",19,10
126,94975,"Hobart Airport","IDT60901","02/03:30pm","20180702153000","20180702053000",-42.8,147.5,7.6,"Mostly clear",1350,1,6,"Stratocumulus",3.8,30,16,12.7,4.3,1024.1,1024.0,1024.1,"-","0.0",56,"-","-",-9999.0,-9999,"10","-","N",20,11
127,94975,"Hobart Airport","IDT60901","02/03:00pm","20180702150000","20180702050000",-42.8,147.5,8.5,"Partly cloudy",1000,3,35,"-",3.9,28,15,13.0,4.4,1024.3,1024.2,1024.3,"F","0.0",56,"-","-",-9999.0,-9999,"40","Fine","N",17,9
128,94975,"Hobart Airport","IDT60901","02/02:30pm","20180702143000","20180702043000",-42.8,147.5,9.2,"Mostly clear",1350,1,6,"Stratocumulus",4.4,24,13,13.7,4.0,1024.5,1024.4,1024.5,"-","0.0",52,"-","-",-9999.0,-9999,"10","-","N",17,9
129,94975,"Hobart Airport","IDT60901","02/02:00pm","20180702140000","20180702040000",-42.8,147.5,9.2,"Mostly clear",1350,1,6,"Stratocumulus",4.8,24,13,13.9,3.1,1024.9,1024.8,1024.9,"-","0.0",48,"-","-",-9999.0,-9999,"10","-","N",17,9
130,94975,"Hobart Airport","IDT60901","02/01:30pm","20180702133000","20180702033000",-42.8,147.5,9.4,"Mostly clear",1350,1,6,"Stratocumulus",4.9,28,15,14.1,3.1,1025.4,1025.3,1025.4,"-","0.0",47,"-","-",-9999.0,-9999,"10","-","N",17,9
131,94975,"Hobart Airport","IDT60901","02/01:00pm","20180702130000","20180702030000",-42.8,147.5,8.6,"Mostly clear",1350,1,6,"Stratocumulus",4.9,32,17,13.8,2.7,1025.7,1025.6,1025.7,"-","0.0",47,"-","-",-9999.0,-9999,"10","-","N",19,10
132,94975,"Hobart Airport","IDT60901","02/12:30pm","20180702123000","20180702023000",-42.8,147.5,9.0,"Mostly clear",1350,1,6,"Stratocumulus",5.0,26,14,13.8,2.4,1026.2,1026.1,1026.2,"-","0.0",46,"-","-",-9999.0,-9999,"10","-","NNW",17,9
133,94975,"Hobart Airport","IDT60901","02/12:00pm","20180702120000","20180702020000",-42.8,147.5,7.5,"Mostly clear",1000,1,35,"-",4.5,32,17,12.9,2.6,1026.8,1026.7,1026.8,"F","0.0",49,"-","-",-9999.0,-9999,"40","Fine","NNW",20,11
134,94975,"Hobart Airport","IDT60901","02/11:30am","20180702113000","20180702013000",-42.8,147.5,6.8,"Mostly clear",1350,1,6,"Stratocumulus",3.7,28,15,12.0,3.6,1027.2,1027.1,1027.2,"-","0.0",56,"-","-",-9999.0,-9999,"10","-","NNW",20,11
135,94975,"Hobart Airport","IDT60901","02/11:00am","20180702110000","20180702010000",-42.8,147.5,6.1,"Mostly clear",1350,1,6,"Stratocumulus",3.4,28,15,10.8,2.9,1027.8,1027.7,1027.8,"-","0.0",58,"-","-",-9999.0,-9999,"10","-","NNW",17,9
136,94975,"Hobart Airport","IDT60901","02/10:30am","20180702103000","20180702003000",-42.8,147.5,4.6,"Mostly clear",1350,1,6,"Stratocumulus",3.0,33,18,10.2,3.2,1028.1,1028.0,1028.1,"-","0.0",62,"-","-",-9999.0,-9999,"10","-","N",22,12
137,94975,"Hobart Airport","IDT60901","02/10:00am","20180702100000","20180702000000",-42.8,147.5,4.4,"Mostly clear",1350,1,6,"Stratocumulus",2.3,20,11,8.7,3.3,1028.4,1028.3,1028.4,"-","0.0",69,"-","-",-9999.0,-9999,"10","-","NNW",15,8
138,94975,"Hobart Airport","IDT60901","02/09:30am","20180702093000","20180701233000",-42.8,147.5,3.7,"Mostly clear",1350,1,6,"Stratocumulus",2.1,26,14,8.0,3.0,1028.6,1028.5,1028.6,"-","0.0",71,"-","-",-9999.0,-9999,"10","-","NNW",15,8
139,94975,"Hobart Airport","IDT60901","02/09:00am","20180702090000","20180701230000",-42.8,147.5,2.9,"Mostly clear",1000,1,35,"-",2.3,26,14,7.8,2.2,1028.9,1028.8,1028.9,"F","0.0",68,"-","-",-9999.0,-9999,"40","Fine","NNW",17,9
140,94975,"Hobart Airport","IDT60901","02/08:30am","20180702083000","20180701223000",-42.8,147.5,2.2,"Mostly clear",1350,1,6,"Stratocumulus",1.9,24,13,7.0,2.4,1029.0,1028.9,1029.0,"-","0.0",72,"-","-",-9999.0,-9999,"10","-","NNW",17,9
141,94975,"Hobart Airport","IDT60901","02/08:00am","20180702080000","20180701220000",-42.8,147.5,0.0,"Mostly clear",1350,1,6,"Stratocumulus",1.4,30,16,5.3,1.8,1028.9,1028.8,1028.9,"-","0.0",78,"-","-",-9999.0,-9999,"10","-","NNW",19,10
142,94975,"Hobart Airport","IDT60901","02/07:30am","20180702073000","20180701213000",-42.8,147.5,0.1,"Mostly clear",1350,1,6,"Stratocumulus",1.3,20,11,5.0,1.7,1028.6,1028.5,1028.6,"-","0.0",79,"-","-",-9999.0,-9999,"10","-","NW",17,9
143,94975,"Hobart Airport","IDT60901","02/07:00am","20180702070000","20180701210000",-42.8,147.5,1.1,"Mostly clear",1500,1,6,"Stratocumulus",0.8,7,4,3.9,1.9,1028.6,1028.5,1028.6,"-","0.0",87,"-","-",-9999.0,-9999,"10","-","NNW",6,3
144,94975,"Hobart Airport","IDT60901","02/06:30am","20180702063000","20180701203000",-42.8,147.5,1.4,"Mostly clear",1500,1,6,"Stratocumulus",1.2,15,8,5.1,2.1,1028.5,1028.4,1028.5,"-","0.0",81,"-","-",-9999.0,-9999,"10","-","NW",11,6
145,94975,"Hobart Airport","IDT60901","02/06:00am","20180702060000","20180701200000",-42.8,147.5,0.0,"Mostly clear",1500,1,35,"-",0.7,17,9,3.8,2.0,1028.4,1028.3,1028.4,"F","0.0",88,"-","-",-9999.0,-9999,"40","Fine","NNW",11,6
146,94975,"Hobart Airport","IDT60901","02/05:30am","20180702053000","20180701193000",-42.8,147.5,1.8,"Mostly clear",1500,1,6,"Stratocumulus",1.0,9,5,4.3,1.7,1028.6,1028.5,1028.6,"-","0.0",83,"-","-",-9999.0,-9999,"10","-","W",4,2
147,94975,"Hobart Airport","IDT60901","02/05:00am","20180702050000","20180701190000",-42.8,147.5,0.7,"Mostly clear",1500,1,6,"Stratocumulus",0.9,15,8,4.4,2.1,1028.1,1028.0,1028.1,"-","0.0",85,"-","-",-9999.0,-9999,"10","-","NW",11,6
148,94975,"Hobart Airport","IDT60901","02/04:30am","20180702043000","20180701183000",-42.8,147.5,1.1,"Mostly clear",1500,1,6,"Stratocumulus",1.0,13,7,4.8,2.3,1028.2,1028.1,1028.2,"-","0.0",84,"-","-",-9999.0,-9999,"10","-","NW",11,6
149,94975,"Hobart Airport","IDT60901","02/04:00am","20180702040000","20180701180000",-42.8,147.5,-0.7,"Mostly clear",1500,1,6,"Stratocumulus",0.9,19,10,4.2,1.9,1028.3,1028.2,1028.3,"-","0.0",85,"-","-",-9999.0,-9999,"10","-","NW",17,9
150,94975,"Hobart Airport","IDT60901","02/03:30am","20180702033000","20180701173000",-42.8,147.5,0.8,"Mostly clear",1500,1,6,"Stratocumulus",1.2,19,10,5.3,2.3,1028.4,1028.3,1028.4,"-","0.0",81,"-","-",-9999.0,-9999,"10","-","NW",15,8
151,94975,"Hobart Airport","IDT60901","02/03:00am","20180702030000","20180701170000",-42.8,147.5,1.1,"Mostly clear",1500,1,35,"-",1.5,20,11,6.0,2.3,1028.8,1028.7,1028.8,"R","0.0",77,"-","-",-9999.0,-9999,"40","Fine","NW",17,9
[$]

