sort_order,wmo,name,history_product,local_date_time,local_date_time_full,aifstime_utc,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_qnh,press_msl,press_tend,rain_trace,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_spd_kmh,wind_spd_kt
117,94672,"Adelaide Airport","IDS60901","02/04:30pm","20180702163000","20180702070000",-35.0,138.5,9.3,"-",-9999,-9999,-9999,"-",4.4,19,10,13.5,3.7,1025.3,1025.3,1025.3,"-","0.0",51,"-","-",-9999.0,-9999,"10","-","NNW",15,8
118,94672,"Adelaide Airport","IDS60901","02/04:00pm","20180702160000","20180702063000",-35.0,138.5,9.0,"-",-9999,-9999,-9999,"-",4.2,20,11,13.5,4.3,1025.2,1025.2,1025.2,"-","0.0",53,"-","-",-9999.0,-9999,"10","-","NNW",17,9
119,94672,"Adelaide Airport","IDS60901","02/03:30pm","20180702153000","20180702060000",-35.0,138.5,8.8,"-",-9999,-9999,-9999,"-",4.9,24,13,13.9,2.8,1025.3,1025.3,1025.3,"-","0.0",47,"-","-",-9999.0,-9999,"10","-","NNW",19,10
120,94672,"Adelaide Airport","IDS60901","02/03:00pm","20180702150000","20180702053000",-35.0,138.5,8.6,"Mostly cloudy",2500,7,30,"-",4.5,28,15,14.1,4.2,1025.8,1025.8,1025.8,"F","0.0",51,"-","-",-9999.0,-9999,"35","Fine","NW",22,12
121,94672,"Adelaide Airport","IDS60901","02/02:30pm","20180702143000","20180702050000",-35.0,138.5,8.7,"-",-9999,-9999,-9999,"-",5.2,30,16,14.7,3.1,1025.8,1025.8,1025.8,"-","0.0",45,"-","-",-9999.0,-9999,"10","-","NW",24,13
122,94672,"Adelaide Airport","IDS60901","02/02:00pm","20180702140000","20180702043000",-35.0,138.5,9.2,"-",-9999,-9999,-9999,"-",5.9,35,19,15.7,2.4,1026.1,1026.1,1026.1,"-","0.0",40,"-","-",-9999.0,-9999,"10","-","NNW",26,14
123,94672,"Adelaide Airport","IDS60901","02/01:30pm","20180702133000","20180702040000",-35.0,138.5,8.8,"-",-9999,-9999,-9999,"-",6.2,33,18,15.5,1.2,1026.0,1026.0,1026.0,"-","0.0",38,"-","-",-9999.0,-9999,"10","-","NNW",26,14
124,94672,"Adelaide Airport","IDS60901","02/01:00pm","20180702130000","20180702033000",-35.0,138.5,7.3,"-",-9999,-9999,-9999,"-",5.8,33,18,14.8,1.3,1026.6,1026.6,1026.6,"-","0.0",40,"-","-",-9999.0,-9999,"10","-","N",30,16
125,94672,"Adelaide Airport","IDS60901","02/12:30pm","20180702123000","20180702030000",-35.0,138.5,8.5,"-",-9999,-9999,-9999,"-",6.5,35,19,15.4,-0.1,1027.1,1027.1,1027.1,"-","0.0",34,"-","-",-9999.0,-9999,"10","-","N",26,14
126,94672,"Adelaide Airport","IDS60901","02/12:00pm","20180702120000","20180702023000",-35.0,138.5,7.2,"Mostly cloudy",2500,6,30,"-",6.1,35,19,14.5,-0.2,1027.4,1027.4,1027.4,"F","0.0",36,"-","-",-9999.0,-9999,"30","Fine","N",28,15
127,94672,"Adelaide Airport","IDS60901","02/11:30am","20180702113000","20180702020000",-35.0,138.5,6.8,"-",-9999,-9999,-9999,"-",5.7,37,20,14.0,0.4,1028.5,1028.5,1028.5,"-","0.0",39,"-","-",-9999.0,-9999,"10","-","N",28,15
128,94672,"Adelaide Airport","IDS60901","02/11:00am","20180702110000","20180702013000",-35.0,138.5,6.6,"-",-9999,-9999,-9999,"-",5.3,33,18,13.7,1.2,1029.4,1029.4,1029.4,"-","0.0",42,"-","-",-9999.0,-9999,"10","-","N",28,15
129,94672,"Adelaide Airport","IDS60901","02/10:30am","20180702103000","20180702010000",-35.0,138.5,6.6,"-",-9999,-9999,-9999,"-",4.9,35,19,12.9,1.3,1029.9,1029.9,1029.9,"-","0.0",45,"-","-",-9999.0,-9999,"10","-","N",24,13
130,94672,"Adelaide Airport","IDS60901","02/10:00am","20180702100000","20180702003000",-35.0,138.5,5.6,"-",-9999,-9999,-9999,"-",4.5,32,17,12.0,1.2,1030.2,1030.2,1030.2,"-","0.0",47,"-","-",-9999.0,-9999,"10","-","N",24,13
131,94672,"Adelaide Airport","IDS60901","02/09:30am","20180702093000","20180702000000",-35.0,138.5,5.4,"-",-9999,-9999,-9999,"-",4.1,32,17,11.0,1.1,1030.3,1030.3,1030.3,"-","0.0",50,"-","-",-9999.0,-9999,"10","-","NNE",20,11
132,94672,"Adelaide Airport","IDS60901","02/09:00am","20180702090000","20180701233000",-35.0,138.5,4.4,"Mostly clear",2500,1,30,"-",3.3,24,13,9.7,1.7,1030.3,1030.3,1030.3,"R","0.0",57,"-","-",-9999.0,-9999,"30","Fine","NNE",19,10
133,94672,"Adelaide Airport","IDS60901","02/08:30am","20180702083000","20180701230000",-35.0,138.5,3.3,"-",-9999,-9999,-9999,"-",2.1,19,10,7.4,2.3,1030.1,1030.1,1030.1,"-","0.0",70,"-","-",-9999.0,-9999,"10","-","NNE",13,7
134,94672,"Adelaide Airport","IDS60901","02/08:00am","20180702080000","20180701223000",-35.0,138.5,1.8,"-",-9999,-9999,-9999,"-",1.7,17,9,6.0,1.7,1030.2,1030.2,1030.2,"-","0.0",74,"-","-",-9999.0,-9999,"10","-","NNE",13,7
135,94672,"Adelaide Airport","IDS60901","02/07:30am","20180702073000","20180701220000",-35.0,138.5,1.5,"-",-9999,-9999,-9999,"-",1.8,19,10,5.8,1.2,1030.3,1030.3,1030.3,"-","0.0",72,"-","-",-9999.0,-9999,"10","-","NNE",13,7
136,94672,"Adelaide Airport","IDS60901","02/07:00am","20180702070000","20180701213000",-35.0,138.5,2.2,"-",-9999,-9999,-9999,"-",2.1,17,9,6.5,1.2,1029.9,1029.9,1029.9,"-","0.0",69,"-","-",-9999.0,-9999,"10","-","NNE",13,7
137,94672,"Adelaide Airport","IDS60901","02/06:30am","20180702063000","20180701210000",-35.0,138.5,1.5,"-",-9999,-9999,-9999,"-",2.2,19,10,6.6,1.0,1029.4,1029.4,1029.4,"-","0.0",67,"-","-",-9999.0,-9999,"10","-","NE",17,9
138,94672,"Adelaide Airport","IDS60901","02/06:00am","20180702060000","20180701203000",-35.0,138.5,1.8,"Clear",2500,0,-9999,"-",2.1,15,8,6.5,1.2,1029.1,1029.1,1029.1,"F","0.0",69,"-","-",-9999.0,-9999,"30","Fine","NE",15,8
139,94672,"Adelaide Airport","IDS60901","02/05:30am","20180702053000","20180701200000",-35.0,138.5,0.8,"-",-9999,-9999,-9999,"-",1.5,13,7,5.1,1.3,1028.8,1028.8,1028.8,"-","0.0",76,"-","-",-9999.0,-9999,"10","-","NE",13,7
140,94672,"Adelaide Airport","IDS60901","02/05:00am","20180702050000","20180701193000",-35.0,138.5,1.6,"-",-9999,-9999,-9999,"-",1.7,13,7,5.5,1.1,1029.3,1029.3,1029.3,"-","0.0",73,"-","-",-9999.0,-9999,"10","-","NE",11,6
141,94672,"Adelaide Airport","IDS60901","02/04:30am","20180702043000","20180701190000",-35.0,138.5,0.8,"-",-9999,-9999,-9999,"-",1.6,17,9,5.4,1.3,1029.1,1029.1,1029.1,"-","0.0",75,"-","-",-9999.0,-9999,"10","-","NE",15,8
142,94672,"Adelaide Airport","IDS60901","02/04:00am","20180702040000","20180701183000",-35.0,138.5,-0.2,"-",-9999,-9999,-9999,"-",1.4,17,9,4.8,1.2,1029.1,1029.1,1029.1,"-","0.0",77,"-","-",-9999.0,-9999,"10","-","NE",17,9
143,94672,"Adelaide Airport","IDS60901","02/03:30am","20180702033000","20180701180000",-35.0,138.5,2.6,"-",-9999,-9999,-9999,"-",2.1,15,8,6.8,1.5,1029.6,1029.6,1029.6,"-","0.0",69,"-","-",-9999.0,-9999,"10","-","NE",13,7
144,94672,"Adelaide Airport","IDS60901","02/03:00am","20180702030000","20180701173000",-35.0,138.5,2.5,"Clear",2500,0,-9999,"-",2.5,19,10,7.5,1.2,1029.7,1029.7,1029.7,"F","0.0",64,"-","-",-9999.0,-9999,"30","Fine","NE",17,9
145,94672,"Adelaide Airport","IDS60901","02/02:30am","20180702023000","20180701170000",-35.0,138.5,1.2,"-",-9999,-9999,-9999,"-",1.9,19,10,6.2,1.4,1029.7,1029.7,1029.7,"-","0.0",71,"-","-",-9999.0,-9999,"10","-","NE",17,9
[$]

