sort_order,wmo,name,history_product,local_date_time,local_date_time_full,aifstime_utc,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_qnh,press_msl,press_tend,rain_trace,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_spd_kmh,wind_spd_kt
132,94578,"Brisbane Airport","IDQ60901","02/08:30am","20180702083000","20180701223000",-27.4,153.1,14.0,"Partly cloudy",1320,3,6,"Stratocumulus",1.9,30,16,17.0,13.6,1025.6,1025.7,1025.6,"-","0.2",80,"-","-",-9999.0,-9999,"10","-","SSW",22,12
133,94578,"Brisbane Airport","IDQ60901","02/08:00am","20180702080000","20180701220000",-27.4,153.1,13.5,"Mostly cloudy",1320,7,6,"Stratocumulus",1.6,26,14,16.1,13.2,1025.9,1026.0,1025.9,"-","0.2",83,"-","-",-9999.0,-9999,"10","-","SSW",19,10
134,94578,"Brisbane Airport","IDQ60901","02/07:30am","20180702073000","20180701213000",-27.4,153.1,13.6,"Mostly cloudy",1260,7,6,"Stratocumulus",1.6,24,13,15.9,13.0,1025.9,1026.0,1025.9,"-","0.2",83,"-","-",-9999.0,-9999,"10","-","SSW",17,9
135,94578,"Brisbane Airport","IDQ60901","02/07:00am","20180702070000","20180701210000",-27.4,153.1,12.4,"Mostly clear",810,1,6,"Stratocumulus",0.8,28,15,15.3,13.9,1025.7,1025.8,1025.7,"-","0.2",91,"-","-",-9999.0,-9999,"10","-","SSW",22,12
136,94578,"Brisbane Airport","IDQ60901","02/06:30am","20180702063000","20180701203000",-27.4,153.1,13.8,"Mostly clear",810,1,6,"Stratocumulus",0.7,19,10,15.1,13.8,1025.5,1025.6,1025.5,"-","0.2",92,"-","-",-9999.0,-9999,"10","-","SSW",13,7
137,94578,"Brisbane Airport","IDQ60901","02/06:00am","20180702060000","20180701200000",-27.4,153.1,13.9,"Mostly cloudy",600,7,35,"-",1.1,17,9,15.3,13.3,1025.2,1025.3,1025.2,"F","0.2",88,"-","-",-9999.0,-9999,"30","Fine","SSW",13,7
138,94578,"Brisbane Airport","IDQ60901","02/05:30am","20180702053000","20180701193000",-27.4,153.1,13.9,"Partly cloudy",840,3,6,"Stratocumulus",1.2,17,9,15.4,13.2,1025.1,1025.2,1025.1,"-","0.2",87,"-","-",-9999.0,-9999,"10","-","SSW",13,7
139,94578,"Brisbane Airport","IDQ60901","02/05:00am","20180702050000","20180701190000",-27.4,153.1,13.4,"Mostly clear",720,1,8,"Cumulus",0.8,15,8,14.8,13.4,1024.9,1025.0,1024.9,"-","0.2",91,"-","-",-9999.0,-9999,"10","-","SSW",13,7
140,94578,"Brisbane Airport","IDQ60901","02/04:30am","20180702043000","20180701183000",-27.4,153.1,13.2,"Mostly clear",1140,1,6,"Stratocumulus",0.8,19,10,14.9,13.5,1024.5,1024.6,1024.5,"-","0.2",91,"-","-",-9999.0,-9999,"10","-","SSW",15,8
141,94578,"Brisbane Airport","IDQ60901","02/04:00am","20180702040000","20180701180000",-27.4,153.1,14.3,"Mostly clear",660,1,8,"Cumulus",0.5,15,8,14.8,13.9,1024.5,1024.6,1024.5,"-","0.2",94,"-","-",-9999.0,-9999,"10","-","SSW",9,5
142,94578,"Brisbane Airport","IDQ60901","02/03:30am","20180702033000","20180701173000",-27.4,153.1,13.7,"Mostly clear",1200,1,6,"Stratocumulus",0.5,17,9,14.9,14.0,1024.7,1024.8,1024.7,"-","0.2",94,"-","-",-9999.0,-9999,"10","-","SSW",13,7
143,94578,"Brisbane Airport","IDQ60901","02/03:00am","20180702030000","20180701170000",-27.4,153.1,14.9,"Mostly cloudy",1000,7,35,"-",0.8,13,7,15.6,14.2,1025.0,1025.1,1025.0,"F","0.2",91,"-","-",-9999.0,-9999,"30","Fine","SSW",11,6
[$]

