sort_order,wmo,name,history_product,local_date_time,local_date_time_full,aifstime_utc,lat,lon,apparent_t,cloud,cloud_base_m,cloud_oktas,cloud_type_id,cloud_type,delta_t,gust_kmh,gust_kt,air_temp,dewpt,press,press_qnh,press_msl,press_tend,rain_trace,rel_hum,sea_state,swell_dir_worded,swell_height,swell_period,vis_km,weather,wind_dir,wind_spd_kmh,wind_spd_kt
166,94866,"Melbourne Airport","IDV60901","01/06:00pm","20180701180000","20180701080000",-37.7,144.8,8.2,"Mostly cloudy",600,7,34,"-",2.1,7,4,9.7,5.0,1031.0,1030.8,1031.0,"F","0.0",72,"-","-",-9999.0,-9999,"30","Fine","SSE",2,1
167,94866,"Melbourne Airport","IDV60901","01/05:30pm","20180701173000","20180701073000",-37.7,144.8,6.9,"Mostly clear",1050,1,8,"Cumulus",1.8,9,5,9.3,5.3,1030.9,1030.7,1030.9,"-","0.0",76,"-","-",-9999.0,-9999,"10","-","S",7,4
168,94866,"Melbourne Airport","IDV60901","01/05:00pm","20180701170000","20180701070000",-37.7,144.8,7.2,"Mostly clear",1080,1,8,"Cumulus",2.7,17,9,10.5,4.5,1030.7,1030.5,1030.7,"-","0.0",66,"-","-",-9999.0,-9999,"10","-","SSE",11,6
169,94866,"Melbourne Airport","IDV60901","01/04:30pm","20180701163000","20180701063000",-37.7,144.8,9.6,"Mostly clear",1140,1,8,"Cumulus",4.0,13,7,12.4,3.4,1030.8,1030.6,1030.8,"-","0.0",54,"-","-",-9999.0,-9999,"10","-","NNE",7,4
170,94866,"Melbourne Airport","IDV60901","01/04:00pm","20180701160000","20180701060000",-37.7,144.8,10.1,"Mostly clear",1170,1,8,"Cumulus",4.7,11,6,13.4,2.7,1030.9,1030.7,1030.9,"-","0.0",48,"-","-",-9999.0,-9999,"10","-","NNE",9,5
171,94866,"Melbourne Airport","IDV60901","01/03:30pm","20180701153000","20180701053000",-37.7,144.8,9.6,"Mostly clear",1170,1,8,"Cumulus",4.7,15,8,13.2,2.7,1031.2,1031.0,1031.2,"-","0.0",49,"-","-",-9999.0,-9999,"10","-","NNE",11,6
172,94866,"Melbourne Airport","IDV60901","01/03:00pm","20180701150000","20180701050000",-37.7,144.8,10.9,"Mostly cloudy",1000,7,38,"-",4.8,13,7,13.7,2.9,1031.2,1031.0,1031.2,"F","0.0",48,"-","-",-9999.0,-9999,"30","Fine","NNE",7,4
173,94866,"Melbourne Airport","IDV60901","01/02:30pm","20180701143000","20180701043000",-37.7,144.8,10.0,"Mostly clear",1140,2,8,"Cumulus",4.8,15,8,13.6,2.7,1031.4,1031.2,1031.4,"-","0.0",47,"-","-",-9999.0,-9999,"10","-","NNE",11,6
[$]

